% function evaluation | noise-free fitness - Fopt (-2.098800000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
17288 +9.713597824e-003 +9.713597824e-003 -8.788028640e+001 -8.788028640e+001 +2.2055e-001 +3.6436e+000 +1.2479e+000 -2.1189e+000 -3.0918e+000 -6.3119e-001 -2.9571e+000 +1.4632e+000 -2.5453e+000 +3.4300e+000 +2.6347e+000 -2.1403e+000 +2.8817e+000 +9.7864e-001 -6.8637e-001 -1.5615e+000 -4.3594e-001 +3.3368e+000 -9.8962e-001 +3.0136e+000
17789 +6.243648298e-003 +6.243648298e-003 -8.788375635e+001 -8.788375635e+001 +2.3113e-001 +3.6376e+000 +1.2487e+000 -2.1195e+000 -3.0825e+000 -6.2265e-001 -2.9554e+000 +1.4635e+000 -2.5455e+000 +3.4298e+000 +2.6343e+000 -2.1407e+000 +2.8817e+000 +9.7850e-001 -6.8632e-001 -1.5617e+000 -4.3600e-001 +3.3368e+000 -9.8969e-001 +3.0136e+000
17961 +2.633196829e-003 +2.633196829e-003 -8.788736680e+001 -8.788736680e+001 +2.3535e-001 +3.6299e+000 +1.2485e+000 -2.1191e+000 -3.0809e+000 -6.2128e-001 -2.9545e+000 +1.4633e+000 -2.5471e+000 +3.4295e+000 +2.6343e+000 -2.1407e+000 +2.8817e+000 +9.7843e-001 -6.8644e-001 -1.5615e+000 -4.3600e-001 +3.3368e+000 -9.8959e-001 +3.0136e+000
18117 +2.040341201e-003 +2.040341201e-003 -8.788795966e+001 -8.788795966e+001 +2.3109e-001 +3.6482e+000 +1.2525e+000 -2.1193e+000 -3.0817e+000 -6.2127e-001 -2.9545e+000 +1.4632e+000 -2.5465e+000 +3.4295e+000 +2.6343e+000 -2.1407e+000 +2.8817e+000 +9.7845e-001 -6.8638e-001 -1.5616e+000 -4.3598e-001 +3.3368e+000 -9.8961e-001 +3.0136e+000
19455 +1.540016093e-003 +1.540016093e-003 -8.788845998e+001 -8.788845998e+001 +2.3248e-001 +3.6457e+000 +1.2545e+000 -2.1184e+000 -3.0835e+000 -6.2300e-001 -2.9544e+000 +1.4643e+000 -2.5465e+000 +3.4296e+000 +2.6343e+000 -2.1407e+000 +2.8816e+000 +9.7844e-001 -6.8649e-001 -1.5616e+000 -4.3601e-001 +3.3368e+000 -9.8961e-001 +3.0136e+000
19599 +9.543356291e-004 +9.543356291e-004 -8.788904566e+001 -8.788904566e+001 +2.3319e-001 +3.6476e+000 +1.2518e+000 -2.1191e+000 -3.0832e+000 -6.2224e-001 -2.9549e+000 +1.4658e+000 -2.5463e+000 +3.4298e+000 +2.6345e+000 -2.1407e+000 +2.8816e+000 +9.7844e-001 -6.8638e-001 -1.5616e+000 -4.3600e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
20626 +5.335928565e-004 +5.335928565e-004 -8.788946641e+001 -8.788946641e+001 +2.3444e-001 +3.6362e+000 +1.2468e+000 -2.1127e+000 -3.0810e+000 -6.2087e-001 -2.9551e+000 +1.4658e+000 -2.5467e+000 +3.4295e+000 +2.6345e+000 -2.1408e+000 +2.8816e+000 +9.7844e-001 -6.8639e-001 -1.5616e+000 -4.3600e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
20652 +3.292789698e-004 +3.292789698e-004 -8.788967072e+001 -8.788967072e+001 +2.3435e-001 +3.6410e+000 +1.2464e+000 -2.1128e+000 -3.0830e+000 -6.2073e-001 -2.9552e+000 +1.4656e+000 -2.5464e+000 +3.4295e+000 +2.6345e+000 -2.1408e+000 +2.8816e+000 +9.7842e-001 -6.8640e-001 -1.5616e+000 -4.3600e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
20946 +2.260835494e-004 +2.260835494e-004 -8.788977392e+001 -8.788977392e+001 +2.3355e-001 +3.6436e+000 +1.2504e+000 -2.1102e+000 -3.0833e+000 -6.2034e-001 -2.9551e+000 +1.4655e+000 -2.5468e+000 +3.4295e+000 +2.6345e+000 -2.1408e+000 +2.8816e+000 +9.7840e-001 -6.8639e-001 -1.5616e+000 -4.3601e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
21099 +1.515959703e-004 +1.515959703e-004 -8.788984840e+001 -8.788984840e+001 +2.3349e-001 +3.6435e+000 +1.2498e+000 -2.1098e+000 -3.0810e+000 -6.2113e-001 -2.9550e+000 +1.4657e+000 -2.5464e+000 +3.4295e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7842e-001 -6.8640e-001 -1.5616e+000 -4.3601e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
21641 +9.156210511e-005 +9.156210511e-005 -8.788990844e+001 -8.788990844e+001 +2.3357e-001 +3.6440e+000 +1.2481e+000 -2.1094e+000 -3.0827e+000 -6.2190e-001 -2.9552e+000 +1.4654e+000 -2.5464e+000 +3.4295e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7839e-001 -6.8640e-001 -1.5616e+000 -4.3601e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
22419 +6.226046881e-005 +6.226046881e-005 -8.788993774e+001 -8.788993774e+001 +2.4140e-001 +3.6456e+000 +1.2493e+000 -2.1104e+000 -3.0824e+000 -6.2168e-001 -2.9551e+000 +1.4655e+000 -2.5466e+000 +3.4295e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7839e-001 -6.8639e-001 -1.5616e+000 -4.3601e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
22817 +3.800936454e-005 +3.800936454e-005 -8.788996199e+001 -8.788996199e+001 +2.4076e-001 +3.6453e+000 +1.2490e+000 -2.1093e+000 -3.0823e+000 -6.2171e-001 -2.9551e+000 +1.4655e+000 -2.5464e+000 +3.4296e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7838e-001 -6.8639e-001 -1.5616e+000 -4.3601e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
23749 +2.503760996e-005 +2.503760996e-005 -8.788997496e+001 -8.788997496e+001 +2.4050e-001 +3.6462e+000 +1.2501e+000 -2.1098e+000 -3.0821e+000 -6.2180e-001 -2.9552e+000 +1.4655e+000 -2.5464e+000 +3.4296e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7840e-001 -6.8639e-001 -1.5616e+000 -4.3601e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
24486 +1.583946127e-005 +1.583946127e-005 -8.788998416e+001 -8.788998416e+001 +2.3918e-001 +3.6462e+000 +1.2502e+000 -2.1096e+000 -3.0824e+000 -6.2172e-001 -2.9552e+000 +1.4656e+000 -2.5464e+000 +3.4296e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7841e-001 -6.8640e-001 -1.5616e+000 -4.3601e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
24632 +9.339302608e-006 +9.339302608e-006 -8.788999066e+001 -8.788999066e+001 +2.3988e-001 +3.6460e+000 +1.2496e+000 -2.1098e+000 -3.0823e+000 -6.2159e-001 -2.9552e+000 +1.4656e+000 -2.5464e+000 +3.4296e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7840e-001 -6.8640e-001 -1.5616e+000 -4.3600e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
24926 +6.095634831e-006 +6.095634831e-006 -8.788999390e+001 -8.788999390e+001 +2.3993e-001 +3.6460e+000 +1.2495e+000 -2.1097e+000 -3.0823e+000 -6.2158e-001 -2.9552e+000 +1.4656e+000 -2.5464e+000 +3.4296e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7840e-001 -6.8640e-001 -1.5616e+000 -4.3600e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
25371 +3.665183471e-006 +3.665183471e-006 -8.788999633e+001 -8.788999633e+001 +2.3970e-001 +3.6460e+000 +1.2495e+000 -2.1097e+000 -3.0823e+000 -6.2163e-001 -2.9552e+000 +1.4656e+000 -2.5464e+000 +3.4296e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7840e-001 -6.8640e-001 -1.5616e+000 -4.3600e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
25828 +2.128940466e-006 +2.128940466e-006 -8.788999787e+001 -8.788999787e+001 +2.3924e-001 +3.6458e+000 +1.2498e+000 -2.1097e+000 -3.0823e+000 -6.2166e-001 -2.9552e+000 +1.4656e+000 -2.5464e+000 +3.4296e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7840e-001 -6.8640e-001 -1.5616e+000 -4.3600e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
26486 +1.552348209e-006 +1.552348209e-006 -8.788999845e+001 -8.788999845e+001 +2.3940e-001 +3.6456e+000 +1.2497e+000 -2.1096e+000 -3.0823e+000 -6.2161e-001 -2.9552e+000 +1.4656e+000 -2.5464e+000 +3.4296e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7840e-001 -6.8640e-001 -1.5616e+000 -4.3600e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
26750 +9.819381290e-007 +9.819381290e-007 -8.788999902e+001 -8.788999902e+001 +2.3902e-001 +3.6455e+000 +1.2497e+000 -2.1096e+000 -3.0823e+000 -6.2160e-001 -2.9552e+000 +1.4656e+000 -2.5464e+000 +3.4296e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7840e-001 -6.8640e-001 -1.5616e+000 -4.3600e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
28018 +6.142433051e-007 +6.142433051e-007 -8.788999939e+001 -8.788999939e+001 +2.3936e-001 +3.6455e+000 +1.2497e+000 -2.1097e+000 -3.0823e+000 -6.2161e-001 -2.9552e+000 +1.4656e+000 -2.5464e+000 +3.4296e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7840e-001 -6.8640e-001 -1.5616e+000 -4.3600e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
28403 +3.762277601e-007 +3.762277601e-007 -8.788999962e+001 -8.788999962e+001 +2.3943e-001 +3.6455e+000 +1.2496e+000 -2.1096e+000 -3.0824e+000 -6.2158e-001 -2.9552e+000 +1.4656e+000 -2.5464e+000 +3.4296e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7840e-001 -6.8640e-001 -1.5616e+000 -4.3600e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
29082 +2.078983812e-007 +2.078983812e-007 -8.788999979e+001 -8.788999979e+001 +2.3913e-001 +3.6455e+000 +1.2496e+000 -2.1096e+000 -3.0824e+000 -6.2160e-001 -2.9552e+000 +1.4656e+000 -2.5464e+000 +3.4296e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7840e-001 -6.8640e-001 -1.5616e+000 -4.3600e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
29221 +1.542762647e-007 +1.542762647e-007 -8.788999985e+001 -8.788999985e+001 +2.3918e-001 +3.6456e+000 +1.2496e+000 -2.1096e+000 -3.0824e+000 -6.2160e-001 -2.9552e+000 +1.4656e+000 -2.5464e+000 +3.4296e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7840e-001 -6.8640e-001 -1.5616e+000 -4.3600e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
30186 +9.304501702e-008 +9.304501702e-008 -8.788999991e+001 -8.788999991e+001 +2.3915e-001 +3.6456e+000 +1.2496e+000 -2.1096e+000 -3.0824e+000 -6.2161e-001 -2.9552e+000 +1.4656e+000 -2.5464e+000 +3.4296e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7840e-001 -6.8640e-001 -1.5616e+000 -4.3600e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
31111 +5.375015633e-008 +5.375015633e-008 -8.788999995e+001 -8.788999995e+001 +2.3918e-001 +3.6456e+000 +1.2496e+000 -2.1096e+000 -3.0824e+000 -6.2161e-001 -2.9552e+000 +1.4656e+000 -2.5464e+000 +3.4296e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7840e-001 -6.8640e-001 -1.5616e+000 -4.3600e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
31671 +3.920021641e-008 +3.920021641e-008 -8.788999996e+001 -8.788999996e+001 +2.3919e-001 +3.6456e+000 +1.2496e+000 -2.1096e+000 -3.0824e+000 -6.2161e-001 -2.9552e+000 +1.4656e+000 -2.5464e+000 +3.4296e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7840e-001 -6.8640e-001 -1.5616e+000 -4.3600e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
32111 +2.245981534e-008 +2.245981534e-008 -8.788999998e+001 -8.788999998e+001 +2.3919e-001 +3.6456e+000 +1.2496e+000 -2.1096e+000 -3.0824e+000 -6.2160e-001 -2.9552e+000 +1.4656e+000 -2.5464e+000 +3.4296e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7840e-001 -6.8640e-001 -1.5616e+000 -4.3600e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
32422 +1.469811650e-008 +1.469811650e-008 -8.788999999e+001 -8.788999999e+001 +2.3922e-001 +3.6456e+000 +1.2496e+000 -2.1096e+000 -3.0824e+000 -6.2160e-001 -2.9552e+000 +1.4656e+000 -2.5464e+000 +3.4296e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7840e-001 -6.8640e-001 -1.5616e+000 -4.3600e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
32777 +9.951136803e-009 +9.951136803e-009 -8.788999999e+001 -8.788999999e+001 +2.3920e-001 +3.6456e+000 +1.2496e+000 -2.1096e+000 -3.0824e+000 -6.2160e-001 -2.9552e+000 +1.4656e+000 -2.5464e+000 +3.4296e+000 +2.6344e+000 -2.1408e+000 +2.8816e+000 +9.7840e-001 -6.8640e-001 -1.5616e+000 -4.3600e-001 +3.3368e+000 -9.8960e-001 +3.0136e+000
% function evaluation | noise-free fitness - Fopt (3.201900000000e+002) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.421275258e+007 +1.421275258e+007 +1.421307277e+007 +1.421307277e+007 -1.4166e+000 -4.5841e+000 +5.1780e-002 +4.3337e+000 -8.9326e-001 -2.5296e+000 +4.9474e+000 -1.1338e+000 +7.3943e-001 -9.2855e-001 -4.0298e+000 -4.4021e-001 -2.3292e+000 -9.3179e-001 -1.6582e+000 +2.9802e+000 -2.3052e+000 -4.7280e+000 +4.8079e+000 +2.4251e+000
7 +6.047469093e+006 +6.047469093e+006 +6.047789283e+006 +6.047789283e+006 +1.2863e+000 +2.6747e+000 -4.8247e+000 -4.9681e+000 +8.4557e-002 +4.4127e+000 -2.6547e-001 +2.1276e+000 +3.3646e+000 -4.1520e+000 -3.6453e+000 -3.9710e+000 +2.4138e+000 +2.7142e+000 +9.0289e-001 +3.3238e+000 -3.1050e+000 -6.1535e-001 +3.0482e+000 +2.0762e+000
13 +3.691831684e+006 +3.691831684e+006 +3.692151874e+006 +3.692151874e+006 +5.8686e-001 +1.0012e-002 +3.7602e+000 -2.3651e+000 -4.2607e+000 +1.6555e-002 -4.5758e+000 +2.3631e+000 -4.1882e+000 +3.6243e+000 -4.5588e+000 +2.2250e+000 +3.7734e+000 -3.9330e+000 +3.8788e+000 +7.9387e-001 +2.7506e+000 -3.1366e-001 +1.3633e+000 +2.7383e+000
58 +2.201899622e+006 +2.201899622e+006 +2.202219812e+006 +2.202219812e+006 -1.5842e+000 -4.5997e+000 +4.1703e+000 -1.8787e+000 -5.0000e+000 -7.5797e-001 -1.4959e+000 +3.8672e-001 -1.3816e+000 +1.9924e+000 -5.0000e+000 -1.5258e+000 +4.1843e+000 -2.3787e-002 +8.4203e-001 +7.7454e-001 +1.2546e+000 +5.7367e-003 +1.3292e+000 +1.8314e+000
83 +1.159732206e+006 +1.159732206e+006 +1.160052396e+006 +1.160052396e+006 -8.5321e-001 -2.7250e+000 +2.6889e+000 -2.8402e+000 -5.0000e+000 -8.9888e-001 -1.5362e+000 +4.3817e+000 +0.0000e+000 -3.2547e+000 -2.9714e+000 -2.0443e+000 +1.6110e+000 +1.4352e+000 +0.0000e+000 +2.3452e+000 +2.6353e+000 -1.3026e-001 +3.5834e+000 +9.3775e-001
193 +8.143789555e+005 +8.143789555e+005 +8.146991455e+005 +8.146991455e+005 -1.0313e+000 -4.1882e-001 +2.0006e+000 -3.5637e-001 -5.1396e-001 -2.2690e+000 -4.8337e+000 +4.6839e+000 +3.5175e-001 -5.0000e+000 +2.8931e+000 -2.3624e+000 +2.3330e+000 +2.8678e-001 +2.0786e+000 +5.0000e+000 +3.6223e+000 +8.1443e-001 +3.3095e+000 +1.2920e+000
384 +5.268042601e+005 +5.268042601e+005 +5.271244501e+005 +5.271244501e+005 +4.8723e-003 -3.5998e+000 +2.6352e+000 -6.1619e-001 +9.9751e-001 -2.6490e+000 -4.8555e+000 +3.5306e+000 +2.3585e-001 -5.0000e+000 +2.2275e+000 -1.0919e+000 +3.4341e+000 +8.4506e-001 +1.8796e+000 +3.7207e+000 +3.8804e+000 +3.2835e-001 +3.0081e+000 +1.0488e+000
496 +3.795866601e+005 +3.795866601e+005 +3.799068501e+005 +3.799068501e+005 +2.0486e-002 -1.3363e+000 +2.9508e+000 -3.9343e-001 +2.6035e+000 +8.8866e-002 -4.7075e+000 +5.0000e+000 -1.8756e+000 -4.9949e+000 +2.3829e+000 -9.1532e-001 +3.3557e+000 -1.5257e-001 +2.9685e+000 +3.2226e+000 +3.4931e+000 +1.2567e+000 +2.4480e+000 +1.5133e+000
604 +2.396461226e+005 +2.396461226e+005 +2.399663126e+005 +2.399663126e+005 +1.1609e+000 -3.2862e+000 +2.7472e+000 -4.2653e-001 -2.6871e-001 -1.0941e+000 -4.8420e+000 +3.1218e+000 +1.7647e-001 -4.6586e+000 -2.2770e+000 -7.4476e-001 +3.0617e+000 -2.4709e+000 +2.2467e+000 +3.0338e+000 +4.2323e+000 +5.9077e-001 +2.6063e+000 +1.5543e+000
688 +1.199917823e+005 +1.199917823e+005 +1.203119723e+005 +1.203119723e+005 +1.3342e+000 -3.3249e+000 +2.8019e+000 +1.9649e-001 -1.1517e+000 -6.6859e-001 -4.8161e+000 +2.9712e+000 +2.6195e-001 -4.6248e+000 -8.0206e-001 +7.1006e-001 +3.1278e+000 -2.7814e+000 +2.0262e+000 +2.5099e+000 +3.5181e+000 +8.5605e-001 +2.5548e+000 +1.3840e+000
908 +7.447669715e+004 +7.447669715e+004 +7.479688715e+004 +7.479688715e+004 +4.7240e+000 -3.4499e+000 +2.8384e+000 +2.8668e+000 +2.1266e+000 +5.9364e-001 -4.2653e+000 +2.5410e+000 -8.7481e-002 -3.6415e+000 -1.1506e+000 +6.2702e-001 +1.5000e-001 -2.7276e+000 +1.3174e+000 +2.5335e+000 +3.4456e+000 +8.3616e-001 +2.7672e+000 +1.2675e+000
944 +6.219124107e+004 +6.219124107e+004 +6.251143107e+004 +6.251143107e+004 +5.0000e+000 -3.8553e+000 +2.1806e+000 +1.5286e+000 -1.9267e-001 +5.7433e-001 -4.2731e+000 +2.5124e+000 +1.5141e-001 -4.0061e+000 -2.8855e-001 +1.1928e+000 +4.5449e-001 -2.6793e+000 +1.0774e+000 +2.6056e+000 +3.4024e+000 +7.1992e-001 +2.7571e+000 +1.2949e+000
1276 +3.698397705e+004 +3.698397705e+004 +3.730416705e+004 +3.730416705e+004 +4.9997e+000 -4.0871e+000 +5.0000e+000 +8.5296e-001 -8.4976e-001 +2.6139e+000 -3.7450e+000 +1.9286e+000 -1.4987e+000 -2.7009e+000 -1.7952e-001 +1.1219e+000 +1.2118e+000 -2.0142e+000 +1.1802e+000 +2.3259e+000 +3.4522e+000 +6.8905e-001 +2.7092e+000 +1.3595e+000
1456 +2.492662572e+004 +2.492662572e+004 +2.524681572e+004 +2.524681572e+004 +4.7945e+000 -5.0000e+000 +2.3597e+000 +4.2857e+000 -2.2128e+000 +2.1957e+000 -3.7378e+000 +1.4392e+000 -1.3689e+000 -3.1779e+000 -1.9108e-002 +2.0667e+000 +1.4581e+000 -1.7359e+000 +1.1646e+000 +2.6218e+000 +3.7170e+000 +6.8769e-001 +2.6528e+000 +1.2892e+000
1616 +1.535701067e+004 +1.535701067e+004 +1.567720067e+004 +1.567720067e+004 +4.7694e+000 -5.0000e+000 +1.7772e+000 +1.9922e+000 -2.2688e+000 +2.2868e+000 -3.8286e+000 +1.5019e+000 -1.7154e+000 -1.6874e+000 -1.1901e-001 +2.3059e+000 +1.1502e+000 -1.7182e+000 +1.2677e+000 +2.5512e+000 +3.5036e+000 +6.6871e-001 +2.6306e+000 +1.3166e+000
2841 +9.028188865e+003 +9.028188865e+003 +9.348378865e+003 +9.348378865e+003 +4.6038e+000 -4.9763e+000 +2.2686e+000 +2.3850e+000 -2.4678e-001 +2.8310e+000 -3.9707e+000 +1.0506e+000 -4.6226e+000 -7.7764e-001 -3.3587e-001 +2.4931e+000 +7.9475e-001 -1.4207e+000 +1.2208e+000 +2.4604e+000 +3.6240e+000 +6.6915e-001 +2.5925e+000 +1.3308e+000
3312 +6.156209365e+003 +6.156209365e+003 +6.476399365e+003 +6.476399365e+003 +4.7055e+000 -4.9809e+000 +2.3350e+000 +3.4433e+000 -9.2568e-002 +3.2199e+000 -3.3362e+000 +8.0397e-001 -4.1586e+000 -1.0480e-001 -2.9428e-001 +2.2111e+000 +6.9977e-001 -1.7335e+000 +1.1379e+000 +2.5846e+000 +3.6289e+000 +6.5489e-001 +2.6111e+000 +1.3345e+000
3912 +3.889069967e+003 +3.889069967e+003 +4.209259967e+003 +4.209259967e+003 +4.7360e+000 -4.7426e+000 +3.4375e-001 +6.7654e-001 -3.4721e+000 +3.7867e+000 -2.5019e+000 -9.5539e-001 -3.8630e+000 -3.1097e-001 -2.3897e-001 +2.6211e+000 +8.2934e-001 -1.7555e+000 +1.2016e+000 +2.5966e+000 +3.6466e+000 +6.7791e-001 +2.5663e+000 +1.3375e+000
4322 +2.369304768e+003 +2.369304768e+003 +2.689494768e+003 +2.689494768e+003 +4.6534e+000 -4.6701e+000 +2.2708e+000 -1.5619e+000 -4.9827e+000 +2.7516e+000 -4.3108e-001 -1.8404e-001 -3.8956e+000 -2.2622e-001 -5.4183e-001 +2.3261e+000 +6.3028e-001 -1.7216e+000 +1.2297e+000 +2.6658e+000 +3.6031e+000 +6.7091e-001 +2.5771e+000 +1.3348e+000
4524 +1.580900942e+003 +1.580900942e+003 +1.901090942e+003 +1.901090942e+003 +4.5504e+000 -4.6681e+000 +3.3459e+000 -1.0806e+000 -4.4185e+000 +3.6195e+000 -5.6402e-001 -1.5101e+000 -3.8461e+000 -1.9971e-001 -6.8111e-001 +2.5542e+000 +5.0802e-001 -1.7743e+000 +1.2354e+000 +2.6483e+000 +3.6163e+000 +6.8082e-001 +2.5751e+000 +1.3383e+000
5271 +9.093757423e+002 +9.093757423e+002 +1.229565742e+003 +1.229565742e+003 +4.7568e+000 -4.8049e+000 +3.7134e+000 -1.5307e+000 -4.1243e+000 +4.4115e+000 +9.1562e-001 -2.2390e+000 -3.9035e+000 -3.7305e-001 -8.3781e-001 +2.6167e+000 +5.6470e-001 -1.6588e+000 +1.1863e+000 +2.5896e+000 +3.6050e+000 +6.7689e-001 +2.5864e+000 +1.3389e+000
5506 +6.017949644e+002 +6.017949644e+002 +9.219849644e+002 +9.219849644e+002 +4.5142e+000 -4.6978e+000 +4.7870e+000 -3.2262e+000 -4.2546e+000 +4.8032e+000 +2.4259e+000 -2.1904e+000 -3.8317e+000 -2.6128e-001 -7.5271e-001 +2.5349e+000 +4.6189e-001 -1.7467e+000 +1.2130e+000 +2.5738e+000 +3.6110e+000 +6.8457e-001 +2.5844e+000 +1.3516e+000
5757 +3.780315871e+002 +3.780315871e+002 +6.982215871e+002 +6.982215871e+002 +4.1502e+000 -4.7631e+000 +3.9984e+000 -3.2672e+000 -4.4792e+000 +4.9838e+000 +2.2613e+000 -2.0036e+000 -3.8499e+000 -3.2216e-001 -9.6573e-001 +2.3919e+000 +5.5496e-001 -1.7432e+000 +1.2131e+000 +2.5924e+000 +3.6058e+000 +6.7979e-001 +2.5830e+000 +1.3459e+000
6295 +2.277895975e+002 +2.277895975e+002 +5.479795975e+002 +5.479795975e+002 +4.1207e+000 -4.6521e+000 +3.7982e+000 -1.7653e-002 -4.2187e+000 +4.8830e+000 +2.4949e+000 -1.5231e+000 -3.8558e+000 -1.6448e-001 -1.0994e+000 +2.4841e+000 +5.3686e-001 -1.7658e+000 +1.2180e+000 +2.5898e+000 +3.6207e+000 +6.8325e-001 +2.5854e+000 +1.3457e+000
6866 +1.574338141e+002 +1.574338141e+002 +4.776238141e+002 +4.776238141e+002 +3.6041e+000 -4.5142e+000 +3.6027e+000 -1.1872e+000 -4.3921e+000 +4.2854e+000 +2.3395e+000 -1.7180e+000 -3.7892e+000 -1.7247e-001 -1.0401e+000 +2.4120e+000 +5.9976e-001 -1.7797e+000 +1.2357e+000 +2.5886e+000 +3.6182e+000 +6.7819e-001 +2.5863e+000 +1.3473e+000
7471 +9.893972376e+001 +9.893972376e+001 +4.191297238e+002 +4.191297238e+002 +2.8092e+000 -4.4788e+000 +2.0533e+000 -1.2552e+000 -4.3768e+000 +4.0537e+000 +3.0290e+000 -1.9063e+000 -3.7751e+000 -1.4004e-001 -1.0327e+000 +2.4547e+000 +6.0396e-001 -1.7704e+000 +1.2251e+000 +2.5845e+000 +3.6186e+000 +6.7842e-001 +2.5874e+000 +1.3478e+000
8507 +5.893960359e+001 +5.893960359e+001 +3.791296036e+002 +3.791296036e+002 +3.0216e+000 -4.4357e+000 +2.0108e+000 -1.4334e+000 -4.3051e+000 +3.4836e+000 +2.9845e+000 -1.8025e+000 -3.6390e+000 -1.3440e-001 -1.0305e+000 +2.4329e+000 +5.4957e-001 -1.7606e+000 +1.2284e+000 +2.5904e+000 +3.6228e+000 +6.8225e-001 +2.5878e+000 +1.3478e+000
9292 +3.736337155e+001 +3.736337155e+001 +3.575533715e+002 +3.575533715e+002 +2.9762e+000 -4.3395e+000 +2.3209e+000 -7.7175e-001 -3.8849e+000 +3.3922e+000 +2.8643e+000 -1.7720e+000 -3.5550e+000 -2.2213e-001 -1.0593e+000 +2.4683e+000 +5.8662e-001 -1.7466e+000 +1.2309e+000 +2.5827e+000 +3.6304e+000 +6.7835e-001 +2.5899e+000 +1.3469e+000
10885 +2.381996989e+001 +2.381996989e+001 +3.440099699e+002 +3.440099699e+002 +2.9881e+000 -4.1968e+000 +1.6357e+000 -1.0379e+000 -3.4259e+000 +3.4387e+000 +2.7210e+000 -1.8427e+000 -3.5786e+000 -1.7690e-001 -1.0677e+000 +2.4420e+000 +5.8608e-001 -1.7358e+000 +1.2294e+000 +2.5845e+000 +3.6314e+000 +6.8171e-001 +2.5881e+000 +1.3470e+000
11464 +1.578962954e+001 +1.578962954e+001 +3.359796295e+002 +3.359796295e+002 +2.6749e+000 -2.7561e+000 +1.2240e+000 -7.3704e-001 -3.6446e+000 +3.5510e+000 +2.8294e+000 -1.8141e+000 -3.6573e+000 -1.5977e-001 -1.0675e+000 +2.4326e+000 +5.7061e-001 -1.7455e+000 +1.2293e+000 +2.5835e+000 +3.6313e+000 +6.8269e-001 +2.5872e+000 +1.3472e+000
12108 +9.300283545e+000 +9.300283545e+000 +3.294902835e+002 +3.294902835e+002 +1.8926e+000 -2.5290e+000 +1.3537e+000 -8.7921e-001 -3.5643e+000 +3.4403e+000 +2.8661e+000 -1.8024e+000 -3.5751e+000 -1.8862e-001 -1.0793e+000 +2.4397e+000 +5.7333e-001 -1.7459e+000 +1.2318e+000 +2.5836e+000 +3.6312e+000 +6.8203e-001 +2.5873e+000 +1.3465e+000
